           80		           81		            1		 8.332884e-03		 9.051236e-03		 3.165000e+00		 3.165000e+00
            2		           80		            1		 8.094657e-03		 8.332884e-03		 3.165000e+00		 3.165000e+00
            3		           80		            1		 8.706489e-03		 8.332884e-03		 3.165000e+00		 3.165000e+00
            2		           81		            1		 8.094657e-03		 9.051236e-03		 3.165000e+00		 3.165000e+00
            3		           81		            1		 8.706489e-03		 9.051236e-03		 3.165000e+00		 3.165000e+00
            2		            3		            1		 8.094657e-03		 8.706489e-03		 3.165000e+00		 3.165000e+00
           82		           83		            1		 1.214782e-02		 8.924926e-03		 3.165000e+00		 3.165000e+00
           35		           82		            1		 7.126706e-03		 1.214782e-02		 3.165000e+00		 3.165000e+00
           36		           82		            1		 8.484357e-03		 1.214782e-02		 3.165000e+00		 3.165000e+00
           35		           83		            1		 7.126706e-03		 8.924926e-03		 3.165000e+00		 3.165000e+00
           36		           83		            1		 8.484357e-03		 8.924926e-03		 3.165000e+00		 3.165000e+00
           35		           36		            1		 7.126706e-03		 8.484357e-03		 3.165000e+00		 3.165000e+00
           85		           86		            1		 9.275541e-03		 5.824177e-03		 3.165000e+00		 3.165000e+00
           63		           85		            1		 2.915244e-02		 9.275541e-03		 3.165000e+00		 3.165000e+00
           64		           85		            1		 1.108614e-02		 9.275541e-03		 3.165000e+00		 3.165000e+00
           63		           86		            1		 2.915244e-02		 5.824177e-03		 3.165000e+00		 3.165000e+00
           64		           86		            1		 1.108614e-02		 5.824177e-03		 3.165000e+00		 3.165000e+00
           63		           64		            1		 2.915244e-02		 1.108614e-02		 3.165000e+00		 3.165000e+00
           87		           88		            1		 2.080983e-02		 9.085981e-03		 3.165000e+00		 3.165000e+00
           28		           87		            1		 1.011703e-02		 2.080983e-02		 3.165000e+00		 3.165000e+00
           29		           87		            1		 1.227325e-02		 2.080983e-02		 3.165000e+00		 3.165000e+00
           28		           88		            1		 1.011703e-02		 9.085981e-03		 3.165000e+00		 3.165000e+00
           29		           88		            1		 1.227325e-02		 9.085981e-03		 3.165000e+00		 3.165000e+00
           28		           29		            1		 1.011703e-02		 1.227325e-02		 3.165000e+00		 3.165000e+00
           90		           91		            1		 9.245729e-03		 1.102491e-02		 3.165000e+00		 3.165000e+00
           71		           90		            1		 6.965435e-03		 9.245729e-03		 3.165000e+00		 3.165000e+00
           72		           90		            1		 9.601477e-03		 9.245729e-03		 3.165000e+00		 3.165000e+00
           71		           91		            1		 6.965435e-03		 1.102491e-02		 3.165000e+00		 3.165000e+00
           72		           91		            1		 9.601477e-03		 1.102491e-02		 3.165000e+00		 3.165000e+00
           71		           72		            1		 6.965435e-03		 9.601477e-03		 3.165000e+00		 3.165000e+00
           93		           94		            1		 5.289657e-03		 2.615532e-02		 3.165000e+00		 3.165000e+00
           19		           93		            1		 7.265997e-03		 5.289657e-03		 3.165000e+00		 3.165000e+00
           20		           93		            1		 1.221491e-02		 5.289657e-03		 3.165000e+00		 3.165000e+00
           19		           94		            1		 7.265997e-03		 2.615532e-02		 3.165000e+00		 3.165000e+00
           20		           94		            1		 1.221491e-02		 2.615532e-02		 3.165000e+00		 3.165000e+00
           19		           20		            1		 7.265997e-03		 1.221491e-02		 3.165000e+00		 3.165000e+00
           95		           96		            1		 8.412791e-03		 1.209339e-02		 3.165000e+00		 3.165000e+00
           48		           95		            1		 9.777336e-03		 8.412791e-03		 3.165000e+00		 3.165000e+00
           49		           95		            1		 1.074826e-02		 8.412791e-03		 3.165000e+00		 3.165000e+00
           48		           96		            1		 9.777336e-03		 1.209339e-02		 3.165000e+00		 3.165000e+00
           49		           96		            1		 1.074826e-02		 1.209339e-02		 3.165000e+00		 3.165000e+00
           48		           49		            1		 9.777336e-03		 1.074826e-02		 3.165000e+00		 3.165000e+00
           97		           98		            1		 2.620234e-02		 6.120254e-03		 3.165000e+00		 3.165000e+00
           40		           97		            1		 1.323652e-02		 2.620234e-02		 3.165000e+00		 3.165000e+00
           41		           97		            1		 8.719496e-03		 2.620234e-02		 3.165000e+00		 3.165000e+00
           40		           98		            1		 1.323652e-02		 6.120254e-03		 3.165000e+00		 3.165000e+00
           41		           98		            1		 8.719496e-03		 6.120254e-03		 3.165000e+00		 3.165000e+00
           40		           41		            1		 1.323652e-02		 8.719496e-03		 3.165000e+00		 3.165000e+00
           99		          100		            1		 1.739810e-02		 7.523504e-03		 3.165000e+00		 3.165000e+00
           44		           99		            1		 9.149602e-03		 1.739810e-02		 3.165000e+00		 3.165000e+00
           45		           99		            1		 1.001135e-02		 1.739810e-02		 3.165000e+00		 3.165000e+00
           44		          100		            1		 9.149602e-03		 7.523504e-03		 3.165000e+00		 3.165000e+00
           45		          100		            1		 1.001135e-02		 7.523504e-03		 3.165000e+00		 3.165000e+00
           44		           45		            1		 9.149602e-03		 1.001135e-02		 3.165000e+00		 3.165000e+00
          101		          102		            1		 9.760860e-03		 1.735264e-02		 3.165000e+00		 3.165000e+00
           89		          101		            1		 1.782874e-02		 9.760860e-03		 3.165000e+00		 3.165000e+00
           90		          101		            1		 9.245729e-03		 9.760860e-03		 3.165000e+00		 3.165000e+00
           89		          102		            1		 1.782874e-02		 1.735264e-02		 3.165000e+00		 3.165000e+00
           90		          102		            1		 9.245729e-03		 1.735264e-02		 3.165000e+00		 3.165000e+00
           89		           90		            1		 1.782874e-02		 9.245729e-03		 3.165000e+00		 3.165000e+00
          103		          104		            1		 1.937926e-02		 8.175624e-03		 3.165000e+00		 3.165000e+00
           73		          103		            1		 2.707012e-02		 1.937926e-02		 3.165000e+00		 3.165000e+00
           74		          103		            1		 1.093633e-02		 1.937926e-02		 3.165000e+00		 3.165000e+00
           73		          104		            1		 2.707012e-02		 8.175624e-03		 3.165000e+00		 3.165000e+00
           74		          104		            1		 1.093633e-02		 8.175624e-03		 3.165000e+00		 3.165000e+00
           73		           74		            1		 2.707012e-02		 1.093633e-02		 3.165000e+00		 3.165000e+00
          106		          107		            1		 1.247326e-02		 7.937530e-03		 3.165000e+00		 3.165000e+00
          104		          106		            1		 8.175624e-03		 1.247326e-02		 3.165000e+00		 3.165000e+00
          105		          106		            1		 2.012461e-02		 1.247326e-02		 3.165000e+00		 3.165000e+00
          104		          107		            1		 8.175624e-03		 7.937530e-03		 3.165000e+00		 3.165000e+00
          105		          107		            1		 2.012461e-02		 7.937530e-03		 3.165000e+00		 3.165000e+00
          104		          105		            1		 8.175624e-03		 2.012461e-02		 3.165000e+00		 3.165000e+00
          108		          109		            1		 1.175505e-02		 9.494465e-03		 3.165000e+00		 3.165000e+00
           75		          108		            1		 8.558232e-03		 1.175505e-02		 3.165000e+00		 3.165000e+00
           76		          108		            1		 1.334576e-02		 1.175505e-02		 3.165000e+00		 3.165000e+00
           75		          109		            1		 8.558232e-03		 9.494465e-03		 3.165000e+00		 3.165000e+00
           76		          109		            1		 1.334576e-02		 9.494465e-03		 3.165000e+00		 3.165000e+00
           75		           76		            1		 8.558232e-03		 1.334576e-02		 3.165000e+00		 3.165000e+00
          110		          111		            1		 2.346809e-02		 7.263931e-03		 3.165000e+00		 3.165000e+00
           54		          110		            1		 1.344678e-02		 2.346809e-02		 3.165000e+00		 3.165000e+00
           55		          110		            1		 3.603170e-02		 2.346809e-02		 3.165000e+00		 3.165000e+00
           54		          111		            1		 1.344678e-02		 7.263931e-03		 3.165000e+00		 3.165000e+00
           55		          111		            1		 3.603170e-02		 7.263931e-03		 3.165000e+00		 3.165000e+00
           54		           55		            1		 1.344678e-02		 3.603170e-02		 3.165000e+00		 3.165000e+00
          112		          113		            1		 1.339781e-02		 7.273098e-03		 3.165000e+00		 3.165000e+00
           64		          112		            1		 1.108614e-02		 1.339781e-02		 3.165000e+00		 3.165000e+00
           65		          112		            1		 1.147206e-02		 1.339781e-02		 3.165000e+00		 3.165000e+00
           64		          113		            1		 1.108614e-02		 7.273098e-03		 3.165000e+00		 3.165000e+00
           65		          113		            1		 1.147206e-02		 7.273098e-03		 3.165000e+00		 3.165000e+00
           64		           65		            1		 1.108614e-02		 1.147206e-02		 3.165000e+00		 3.165000e+00
          114		          115		            1		 8.909585e-03		 2.090326e-02		 3.165000e+00		 3.165000e+00
           11		          114		            1		 1.187946e-02		 8.909585e-03		 3.165000e+00		 3.165000e+00
           12		          114		            1		 2.356953e-02		 8.909585e-03		 3.165000e+00		 3.165000e+00
           11		          115		            1		 1.187946e-02		 2.090326e-02		 3.165000e+00		 3.165000e+00
           12		          115		            1		 2.356953e-02		 2.090326e-02		 3.165000e+00		 3.165000e+00
           11		           12		            1		 1.187946e-02		 2.356953e-02		 3.165000e+00		 3.165000e+00
          116		          117		            1		 1.090441e-02		 1.505847e-02		 3.165000e+00		 3.165000e+00
           13		          116		            1		 4.134491e-02		 1.090441e-02		 3.165000e+00		 3.165000e+00
           14		          116		            1		 1.266863e-02		 1.090441e-02		 3.165000e+00		 3.165000e+00
           13		          117		            1		 4.134491e-02		 1.505847e-02		 3.165000e+00		 3.165000e+00
           14		          117		            1		 1.266863e-02		 1.505847e-02		 3.165000e+00		 3.165000e+00
           13		           14		            1		 4.134491e-02		 1.266863e-02		 3.165000e+00		 3.165000e+00
          118		          119		            1		 1.671343e-02		 2.162915e-02		 3.165000e+00		 3.165000e+00
           92		          118		            1		 5.279800e-02		 1.671343e-02		 3.165000e+00		 3.165000e+00
           93		          118		            1		 5.289657e-03		 1.671343e-02		 3.165000e+00		 3.165000e+00
           92		          119		            1		 5.279800e-02		 2.162915e-02		 3.165000e+00		 3.165000e+00
           93		          119		            1		 5.289657e-03		 2.162915e-02		 3.165000e+00		 3.165000e+00
           92		           93		            1		 5.279800e-02		 5.289657e-03		 3.165000e+00		 3.165000e+00
          120		          121		            1		 2.375879e-02		 1.006728e-02		 3.165000e+00		 3.165000e+00
           52		          120		            1		 9.647068e-03		 2.375879e-02		 3.165000e+00		 3.165000e+00
           53		          120		            1		 1.256317e-02		 2.375879e-02		 3.165000e+00		 3.165000e+00
           52		          121		            1		 9.647068e-03		 1.006728e-02		 3.165000e+00		 3.165000e+00
           53		          121		            1		 1.256317e-02		 1.006728e-02		 3.165000e+00		 3.165000e+00
           52		           53		            1		 9.647068e-03		 1.256317e-02		 3.165000e+00		 3.165000e+00
          122		          123		            1		 1.441604e-02		 1.102403e-02		 3.165000e+00		 3.165000e+00
           59		          122		            1		 2.025767e-02		 1.441604e-02		 3.165000e+00		 3.165000e+00
           60		          122		            1		 1.022613e-02		 1.441604e-02		 3.165000e+00		 3.165000e+00
           59		          123		            1		 2.025767e-02		 1.102403e-02		 3.165000e+00		 3.165000e+00
           60		          123		            1		 1.022613e-02		 1.102403e-02		 3.165000e+00		 3.165000e+00
           59		           60		            1		 2.025767e-02		 1.022613e-02		 3.165000e+00		 3.165000e+00
          124		          125		            1		 9.230769e-03		 1.090909e-02		 3.165000e+00		 3.165000e+00
           83		          124		            1		 8.924926e-03		 9.230769e-03		 3.165000e+00		 3.165000e+00
           84		          124		            1		 1.028992e-02		 9.230769e-03		 3.165000e+00		 3.165000e+00
           83		          125		            1		 8.924926e-03		 1.090909e-02		 3.165000e+00		 3.165000e+00
           84		          125		            1		 1.028992e-02		 1.090909e-02		 3.165000e+00		 3.165000e+00
           83		           84		            1		 8.924926e-03		 1.028992e-02		 3.165000e+00		 3.165000e+00
            1		          126		            2		 1.454028e-02		 1.540736e+02		 3.165000e+00		 3.165000e-07
            1		          127		            2		 1.454028e-02		 1.515572e+02		 3.165000e+00		 3.165000e-07
            2		          128		            2		 8.094657e-03		 8.370339e+02		 3.165000e+00		 3.165000e-07
            2		          129		            2		 8.094657e-03		 8.639460e+02		 3.165000e+00		 3.165000e-07
            3		          130		            2		 8.706489e-03		 8.643644e+02		 3.165000e+00		 3.165000e-07
            3		          131		            2		 8.706489e-03		 8.643644e+02		 3.165000e+00		 3.165000e-07
            4		          132		            2		 2.491188e-02		 7.222247e+01		 3.165000e+00		 3.165000e-07
            4		          133		            2		 2.491188e-02		 1.869001e+02		 3.165000e+00		 3.165000e-07
            5		          134		            2		 1.258587e-02		 2.003184e+02		 3.165000e+00		 3.165000e-07
            5		          135		            2		 1.258587e-02		 2.392324e+02		 3.165000e+00		 3.165000e-07
            6		          136		            2		 7.157502e-03		 9.601429e+02		 3.165000e+00		 3.165000e-07
            6		          137		            2		 7.157502e-03		 9.379703e+02		 3.165000e+00		 3.165000e-07
            7		          138		            2		 8.136329e-03		 6.581593e+02		 3.165000e+00		 3.165000e-07
            7		          139		            2		 8.136329e-03		 1.060592e+03		 3.165000e+00		 3.165000e-07
            8		          140		            2		 1.879296e-02		 2.817764e+02		 3.165000e+00		 3.165000e-07
            8		          141		            2		 1.879296e-02		 2.489446e+02		 3.165000e+00		 3.165000e-07
            9		          142		            2		 1.565282e-02		 2.674224e+02		 3.165000e+00		 3.165000e-07
            9		          143		            2		 1.565282e-02		 2.755740e+02		 3.165000e+00		 3.165000e-07
           10		          144		            2		 5.598234e-03		 1.008747e+03		 3.165000e+00		 3.165000e-07
           10		          145		            2		 5.598234e-03		 1.142931e+03		 3.165000e+00		 3.165000e-07
           11		          146		            2		 1.187946e-02		 8.506580e+02		 3.165000e+00		 3.165000e-07
           11		          147		            2		 1.187946e-02		 9.357238e+02		 3.165000e+00		 3.165000e-07
           12		          148		            2		 2.356953e-02		 1.129861e+02		 3.165000e+00		 3.165000e-07
           12		          149		            2		 2.356953e-02		 3.252810e+02		 3.165000e+00		 3.165000e-07
           13		          150		            2		 4.134491e-02		 8.510560e+01		 3.165000e+00		 3.165000e-07
           13		          151		            2		 4.134491e-02		 7.438860e+01		 3.165000e+00		 3.165000e-07
           14		          152		            2		 1.266863e-02		 5.781669e+02		 3.165000e+00		 3.165000e-07
           14		          153		            2		 1.266863e-02		 1.229435e+03		 3.165000e+00		 3.165000e-07
           15		          154		            2		 8.205375e-03		 9.882521e+02		 3.165000e+00		 3.165000e-07
           15		          155		            2		 8.205375e-03		 8.120033e+02		 3.165000e+00		 3.165000e-07
           16		          156		            2		 9.160351e-03		 7.605151e+02		 3.165000e+00		 3.165000e-07
           16		          157		            2		 9.160351e-03		 1.099885e+03		 3.165000e+00		 3.165000e-07
           17		          158		            2		 1.450252e-02		 3.924044e+02		 3.165000e+00		 3.165000e-07
           17		          159		            2		 1.450252e-02		 2.338685e+02		 3.165000e+00		 3.165000e-07
           18		          160		            2		 1.262523e-02		 4.468773e+02		 3.165000e+00		 3.165000e-07
           18		          161		            2		 1.262523e-02		 2.772135e+02		 3.165000e+00		 3.165000e-07
           19		          162		            2		 7.265997e-03		 1.125113e+03		 3.165000e+00		 3.165000e-07
           19		          163		            2		 7.265997e-03		 1.451596e+03		 3.165000e+00		 3.165000e-07
           20		          164		            2		 1.221491e-02		 8.398135e+02		 3.165000e+00		 3.165000e-07
           20		          165		            2		 1.221491e-02		 8.918949e+02		 3.165000e+00		 3.165000e-07
           21		          166		            2		 7.871925e-03		 5.869220e+02		 3.165000e+00		 3.165000e-07
           21		          167		            2		 7.871925e-03		 4.699358e+02		 3.165000e+00		 3.165000e-07
           22		          168		            2		 1.232673e-02		 3.831883e+02		 3.165000e+00		 3.165000e-07
           22		          169		            2		 1.232673e-02		 3.862450e+02		 3.165000e+00		 3.165000e-07
           23		          170		            2		 8.550884e-03		 9.622158e+02		 3.165000e+00		 3.165000e-07
           23		          171		            2		 8.550884e-03		 7.748536e+02		 3.165000e+00		 3.165000e-07
           24		          172		            2		 7.657826e-03		 8.460522e+02		 3.165000e+00		 3.165000e-07
           24		          173		            2		 7.657826e-03		 9.412671e+02		 3.165000e+00		 3.165000e-07
           25		          174		            2		 1.918216e-02		 1.912051e+02		 3.165000e+00		 3.165000e-07
           25		          175		            2		 1.918216e-02		 3.959326e+02		 3.165000e+00		 3.165000e-07
           26		          176		            2		 7.503846e-03		 8.086770e+02		 3.165000e+00		 3.165000e-07
           26		          177		            2		 7.503846e-03		 5.807071e+02		 3.165000e+00		 3.165000e-07
           27		          178		            2		 1.871297e-02		 8.600509e+02		 3.165000e+00		 3.165000e-07
           27		          179		            2		 1.871297e-02		 7.781413e+02		 3.165000e+00		 3.165000e-07
           28		          180		            2		 1.011703e-02		 6.188834e+02		 3.165000e+00		 3.165000e-07
           28		          181		            2		 1.011703e-02		 1.125620e+03		 3.165000e+00		 3.165000e-07
           29		          182		            2		 1.227325e-02		 1.325155e+03		 3.165000e+00		 3.165000e-07
           29		          183		            2		 1.227325e-02		 5.784940e+02		 3.165000e+00		 3.165000e-07
           30		          184		            2		 2.038411e-02		 2.129604e+02		 3.165000e+00		 3.165000e-07
